id,lat,lng,text
928641173232664577,14.683012,121.0627355,''GAGO SAKSES MATUTULOG NAKO BALANA MIDTERMS KO https://t.co/5TaH8hdBsC''
928642324996878336,14.5847555,121.0392605,''🙏 https://t.co/GN6TQgY21O''
928652916272926720,14.4304565,120.9695015,''anuna HAHA https://t.co/uygQOL1YG7''
928652165198987265,14.7108935,121.0311415,''Mag eenroll pa naman sana ako bukas!! 😭😭😭 https://t.co/BH19Eyd7NW''
928641683369029633,14.683012,121.0627355,''Ate Biv @LoQueSoy_Biv and pamangkins 😃😃 https://t.co/NnjEr3mU0w''
928653620198776833,14.683012,121.0627355,''yEheeez https://t.co/04J0rgJ3ty''
928642744431525889,14.6067175,121.1242275,''Naysu https://t.co/Rfa6KBkGeO''
928641233190137856,14.5328815,121.0069495,''THANK GOD!💖 https://t.co/jBw3r6hMue''
928645081732587520,14.4304565,120.9695015,''@CEUmanila anuna https://t.co/dpRzZvZoxe''
928646762960580608,14.5914565,120.9839865,''Yes! walang consultation haha https://t.co/B5GvqFIkRe''
928642510569615362,14.712613,120.9756555,''Keep safe everyone!! 💯 https://t.co/FU72dTnmNB''
928655666008358912,14.5847555,121.0392605,''nakakatouch naman pu https://t.co/DrpGAPlN3f''
928650601713475584,13.3382755,121.184074,''HOYYYY STAY SAFE MGA CALAPEÑO!! #SalomePH https://t.co/LGvGNTCxAa''
928681614896349185,14.5914565,120.9839865,''Nakakamiss din https://t.co/xRGir5ExFt''
928642792682807298,14.683012,121.0627355,"''#WalangPasok PUBLIC ADVISORY. Classes in all levels, public and private, in the City of Manila, have been SUSPENDED… https://t.co/7U4V67NRWp''"
928650594629406721,14.5914565,120.9839865,''#WALANGPASOK https://t.co/ttZ85r0Agk''
928644794166870016,14.5914565,120.9839865,''Before suspension: Oi ano na mayor tagal mo nmn mag suspend After suspension: lodi ka mayor  #WalangPasok''
928645558838816768,14.683012,121.0627355,''STAY SAFE AND DRY MGA FRIENDSHIPSSS https://t.co/rIAlf2x66B''
928641811802865664,14.5914565,120.9839865,''Smeg sem is cancelledt lol stay safe frens https://t.co/cvSx2JcbJu''
928645527977189376,14.683012,121.0627355,''Anuna Manila? Suspended ba? Para alam ko kung gagawa na ako ng report kay sir Fabian o hindi https://t.co/1rTr0imcy6''
928655085466349569,14.5914565,120.9839865,''Thank you https://t.co/owC4qXOAPC''
928647703373811714,14.5914565,120.9839865,''Gawaan na ng grades at bigayan na ng cards sa monday! Tapos biglang #WalangPasok bukas? So pano na? Kakabayuhin na naman ba natin ito?😑😑😑😑😑''
928673047678107653,14.483414,121.010803,''Magbunyi!!! https://t.co/wdxhUXvscZ''
928649402394165248,14.683012,121.0627355,''Pasig: the baha-free city https://t.co/PMEbAKf7Wu''
928642894381977601,14.5914565,120.9839865,''BOOM!!! YAAAAS HAHAHAHAHA https://t.co/8V0DIY73yQ''
928641533078679552,14.5914565,120.9839865,''Just when I started praying for no suspension gi suspend. Maayo jud ka Tito Erap #WalangPasok''
928641360604700673,14.683012,121.0627355,''Happy SUPER LONG WEEKEND!!! 😂😂😂 #WalangPasok #walwalanna''
928678007249649665,14.278017,121.0903735,''⛈⛈⛈ https://t.co/601FLeEP1j''
928651708510507008,14.683012,121.0627355,''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/bsBQJHIvnH''
928655153971863552,14.5464995,121.033212,''#SalomePH  #jgh#maulan#trapik#baha''
928650348721405953,14.5464995,121.033212,"''Keep safe, dry, and warm. #SalomePH''"
928642447843794944,14.5914565,120.9839865,''@__zaaa__  hello https://t.co/gTLELXWxQq''
928641156333715456,14.5914565,120.9839865,''@_laradionisio @USTCSS NAILABAN HAHAHA #WalangPasok''
928640736140042240,14.4388285,120.995337,"''Mayor, it’s already 11 pm and you just decided now to announce that #WalangPasok for tomorrow. Where almost all the… https://t.co/5pNGtlKsM5''"
928685033354797056,9.295242,123.277577,''Ingat po ang mga natamaan ng buying #SalomePH .God bless po sa ating lahat''
928667952500555776,14.3068695,121.0690575,''Keep safe guys. 😘 #Taba #SalomePH https://t.co/2ywxtfZAZ6''
928643711143092224,14.5914565,120.9839865,''Wait lang kayo guys sa announcement kung open ba ang school tomorrow for enrollment... 🤙🏼 https://t.co/fGp2hCfRp3''
928643202931769344,14.2538655,121.109929,''💖 https://t.co/cgilkV85G0''
928647219057631233,14.683012,121.0627355,"''thank you Lord, I reaaally needed this suspension 🙏🏼🙏🏼 #IRememberABoy https://t.co/YFF8kYRFXr''"
928640974955339778,14.5914565,120.9839865,''Stay Dry &amp; Safe MNL. 👌🏼 #SalomePH''
928643570860400641,14.4388285,120.995337,''#SalomePH  Is under sigual no 2 na sa merto manlia''
928641667652923392,14.683012,121.0627355,''Yassss i deserve to sleep https://t.co/ll8EK6lZRI''
928642086458474497,14.602503,121.038362,''1st ✨ https://t.co/9K5kxEXEFW''
928655306623614976,14.41719,121.2068455,"''Buti pa ''''yung #SalomePH nararamdaman niya. ''''Yung feelings ko kaya para sa kanya, kelan niya mararamdaman? 🙄😐😶''"
928656143169208321,14.5464995,121.033212,''Keep safe everyone #SalomePH''
928645399568531456,14.683012,121.0627355,''UHM THANK YOU!!?????? https://t.co/AjAdoUZ04G''
928646735013937152,14.5833065,121.082345,''Hahahaha #WalangPasok bukas''
928646686708137984,14.5914565,120.9839865,''kayang bilangin kung ilang araw lang pumasok ngayong quarter eh 😞 https://t.co/tFKD9sWGtC''
928656545444872193,14.683012,121.0627355,''Omg official na https://t.co/DDMMEQLnAM''
928641745381818368,14.5914565,120.9839865,''RITWAL SUCCESSSSSSSSSS! ☝ https://t.co/6drh7GL6pu''
928640551590567936,14.5328815,121.0069495,''#homebound  #cuddleweather  #SalomePH''
928674977414463489,3.58642652,98.66322038,''#redvelvetdrama #kltu #Mygenerationfilm #COP23 #themasksinger3 #RegistrasiAman #CMAawards #OPPOF5 #IraivaLyricVideo… https://t.co/YgHEXulMoq''
928729575642693632,14.683012,121.0627355,''FUCK NOOOOO https://t.co/QBgOReBR0v''
928642934370533377,15.5931,120.7391,''⒈ #WalangPasok ⒉ NDRRMC ⒊ #WelcometoMNLHyungsik ⒋ #LLSBlackParty ⒌ #DsChristmas  2017/11/9 23:13 +08 #trndnl https://t.co/dRwxiUtCOV''
928643707296821249,14.5914565,120.9839865,''My future self is crying from all the exams she now has to cram all in her head in such a short time https://t.co/vR01b1F2xh''
928649241517481984,14.5914565,120.9839865,"''Ahhh! I love you more when you tweet HIMYM gifs, USTLMS socmed handler.   We just talked about Ted Mosby during our… https://t.co/49m9jfadoH''"
928642649413660673,14.6067175,121.1242275,''@monietoreno This is it. Ingat Kyo. https://t.co/SpZtx27bgt''
928646796179415040,13.959386,122.9787785,''Stay safe people! #SalomePH https://t.co/ZXFTetbDMz''
928654464675823618,14.5914565,120.9839865,''thank you makakapagpuyat na ko in peace ilang season kaya matatapos ko tonight https://t.co/G43FL4AwX4''
928641314014486528,14.567526,121.017209,"''@nawmiii https://t.co/8qGsgmli5T oh, anong exam exam''"
928676579865018368,33.8446495,-118.1130755,''bukas ^__^ https://t.co/pmXw7Q4ads''
928643670034694144,14.6067175,121.1242275,"''pati saturday pls, yoko umuwi ng 6:30pm 🙄 https://t.co/CsxuLSqY4X''"
928643941355761665,14.6067175,121.1242275,''sana next year isa na rin ako sa mga nagr-RT &amp; like ng mga announcements sa twitter pages ng UST hihihi 🐯 https://t.co/c6wmKRtQoi''
928653630873280513,14.5455175,121.070172,"''As possible, wag nang lumabas at magwalwal kung ayaw mabasa ng ulan. Ingat po tayong lahat at manalangin lagi sa Di… https://t.co/JCFM73eroV''"
928644914006573056,14.683012,121.0627355,'':( https://t.co/We0Ni0Emrh''
928741945156935681,14.067509,121.174816,''Walang pasok! https://t.co/6uljWj9sek''
928653516444332032,14.5914565,120.9839865,''Pwede po manood bukas? :)) https://t.co/dkakqMc5Bz''
928644355157516288,14.5914565,120.9839865,''@GLIAAAAAAN 🤗🤗🤗 https://t.co/vNZJhXjhna''
928641674204495873,14.5914565,120.9839865,''Well played https://t.co/YI6MaUCf7p''
928645402881957889,14.567526,121.017209,"''JUST IN:  #WalangPasok in MANILA!  Classes in ALL LEVELS, public and private are suspended on Friday, November 10.… https://t.co/bcE5woB0a3''"
928642242851479552,14.329444,120.899548,''Thankyouu https://t.co/2RcgbwysgS''
928646131332005888,14.5464995,121.033212,''Signal no. 2 Metro Manila #StaySafe #SalomePH''
928679108577333249,14.4304565,120.9695015,''Buti pa sila. 280 characters na 😭😭😭😭 https://t.co/SCDpqRVTcQ''
928642799808888832,14.5914565,120.9839865,''Boom! Sabi na e. Mag sisignal number 2. Hahahaha. (((: https://t.co/UX7AXkEWm2''
928641875480690689,14.1559945,121.213935,''@BEArable__ https://t.co/Xt1J2hxggg''
928641918321311744,14.860594,121.1639975,''Stay safe and hope they suspend class tomorrow #SalomePH God please take care of us 🙏😇 rain won''''t stop 🌧''
928643073227104256,14.5328815,121.0069495,''Pasuspend naman hanggang sat ohhhh di ako ready magMandarin https://t.co/5Y0aqBOcQA''
928645003793985536,14.4388285,120.995337,''Take two #SalomePH Is under signal no.2 sa merto manlia''
928641445405245441,14.683012,121.0627355,''Demn https://t.co/SpPI3SDpBu''
928641440506290176,14.5847555,121.0392605,''Haba ng #WalangPasok hahahaahaha''
928653542952353795,14.3135285,120.968701,''Spoils talaga sa mga Governors ang mga Caviteño. #Cavite #WalangPasok #BoyingRemulla @BoyingRemulla @jonvicremulla''
928730275508453376,14.683012,121.0627355,''Back 2 Sleep #WALANGPASOK''
928646964954087424,14.683012,121.0627355,''Ayyy sad di tuloy bukas https://t.co/rnxvKFRdgV''
928739501047922688,14.712613,120.9756555,''Naks naman wala ng abbreviations!!! Thanks 280 characters!!! https://t.co/QbAfuwP199''
928642315274424321,14.5464995,121.033212,''HOY SIGNAL NUMBER 2 NA ANO NG BALAK NYO https://t.co/ToTViqwaG4''
928643335278882817,14.5847555,121.0392605,"''Eto yung sinasabi kong ""good news"" https://t.co/AQvweqm7D6''"
928652710483656704,14.5833065,121.082345,''thankyou mayor @bobbyeusebio for early suspension😘😘😘 #WalangPasok #DsChristmas''
928647994269843458,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ NDRRMC ⒋ #LLSBlackParty ⒌ Erap  2017/11/9 23:33 +08 #trndnl https://t.co/dRwxiUtCOV''
928643514144931840,14.602503,121.038362,''YEABOI. On our 43rd monthsary @tatcomiguel 💘 https://t.co/4wkNRtYhrt''
928642365992005632,14.5914565,120.9839865,''N I C E https://t.co/dMfIjkkvw0''
928655743154143233,14.683012,121.0627355,''Navotas mayor John Rey Tiangco declares NO CLASSES in ALL levels both public &amp; private due to TS #SalomePH @PhilippineStar''
928640694318645248,14.5914565,120.9839865,''🤔 https://t.co/cKPbY1zExA''
928732695043047424,14.5914565,120.9839865,''I love you Papi. 😘😍 https://t.co/rG04j1NcZM''
928678166025027584,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ NDRRMC ⒌ #MakeMeAngryIn5Words  2017/11/10 01:33 +08 https://t.co/dRwxiUtCOV''
928654709828681728,14.5914565,120.9839865,''@_domingoandrea ito na po boss https://t.co/9zw6rkZy5L''
928673164048994304,14.4388285,120.995337,''Walang pasok. Walang baon. Make up classes coming soon. Stay dry everyone. Night.  #WalangPasok''
928643060036014081,14.407883,121.03131,''Iba ka talaga Salome! Hahahahaha! @cjsdeguzman_ https://t.co/QOfVMESppa''
928647178066706432,14.4304565,120.9695015,''#WalangPasok daw. Eh wala naman talaga akong pasok kasi di pa ko enrolled 😂😂😂''
928642262283706371,14.5914565,120.9839865,''11:11 talaga 💛 https://t.co/qQ36gvNciQ''
928653968627994624,14.5464995,121.033212,''WAW https://t.co/rzfsEazC1q''
928643406158589952,14.5914565,120.9839865,''HAHAHAHAHAHAHAHAHHA #FierceTamaraws https://t.co/k7zrNAKE6l''
928672899501719552,14.712613,120.9756555,''Hala ngayon ko lang na knows putek hahahahahah grabe yon kung di ako nag basa basa papasok ako bukas 🤦‍♀️hahahahaha… https://t.co/8wjdXnKnBe''
928652737633427456,14.5455175,121.070172,''Errr important announcement... #SalomePH https://t.co/18I9WMH7Qx''
928671827173376000,14.683012,121.0627355,"''YAYY bale 10 days na break😌, pero NOOOO tambak naman ng petas 😢 https://t.co/PVmRx6MZ8F''"
928733985152176129,14.4388285,120.995337,''The wind is scaring me. 💨 #SalomePH''
928640308648165377,14.683012,121.0627355,''Wow naman ang saya nila 6-days walang pasok 6-days walang baon hahaha. #walangpasok''
928673133514522625,15.5931,120.7391,''⒈ #WalangPasok ⒉ Renz Valerio Turns19 ⒊ #WelcometoMNLHyungsik ⒋ NDRRMC ⒌ #DsChristmas  2017/11/10 01:13 +08 #trndnl https://t.co/dRwxiUtCOV''
928646885761359872,14.6879375,121.170794,''🎉 https://t.co/byc9C1ZLBR''
928642340259905536,14.5328815,121.0069495,''SO MASMAHIRAP NA ANG SCHED BUWISET. BAKA MACANCEL PA QUARTERLY https://t.co/un4Tw9yclA''
928642755290587137,14.5914565,120.9839865,''Di dapat ako iinom tonight pero sige na nga https://t.co/IbkHvIskGu''
928640540576329733,14.3994195,120.9304795,''Nakakaloka yung kuryente. Stay strong pls paalis na si #SalomePH''
928640413451161601,14.7108935,121.0311415,''#WalangPasok plz''
928654750970556416,14.5464995,121.033212,''Sana pati work pwede ding masuspend HAHAHAHA https://t.co/dBzPaUATiA''
928646566700752896,14.675515,120.9338335,''Awwww😋 https://t.co/dwR8V4t73j''
928644630232444928,18.0821395,120.7452715,''Yey! 😂😂 #SanaTagaDLSU ako! 😭😭 https://t.co/q3P7dpa5rf''
928644748461588481,14.5914565,120.9839865,''NO!!!😩 https://t.co/IB00zAkk95''
928655936763305984,14.5914565,120.9839865,''#SalomePh umatras ka balik ka sa sabado''
928639968506929152,14.567526,121.017209,''uy naman #WalangPasok https://t.co/eaSY4vI8io''
928640129236852738,14.683012,121.0627355,''Hala! Abangers ka na @_bedazzledblue sa official announcement na walang pasok ang manila! wala yan magtiwala ka lan… https://t.co/VkdIZNYMzh''
928652533538570240,14.4304565,120.9695015,''woah  may himala ba?  bakit ang aga nasuspend?  🙊✌  kung kelan madaming gagawin oh  asean week tapos finals AHHHHH… https://t.co/V1xIfzU1WY''
928738138700136448,14.3396345,120.828395,"''Please naman oh paki Salome, kasi nafall na ako sayo e. #SalomePH''"
928641597503193089,14.683012,121.0627355,''💗 https://t.co/HtyS8I86g4''
928645310393360384,14.5914565,120.9839865,''YAAAAS 💛💛💛 https://t.co/AvhbLxnqYI''
928742642392764416,7.3175825,125.4432615,''Yesss lang pasok hahaha https://t.co/PHKBsWJA1c''
928641187698786304,14.3068695,121.0690575,''Yas naman https://t.co/l6nTvO24wi''
928651719159853056,14.683012,121.0627355,''😀 https://t.co/jLU9zzhzE3''
928644111476834304,14.5914565,120.9839865,''RETWEET AGAD! https://t.co/BtWvuiIJxy''
928654701834354689,14.9631555,120.8845245,''Daming walang pasok. Ako lang ba gustong pumasok??  #WalangPasok''
928648373502017536,14.483414,121.010803,''TYL FOR THIS💖 https://t.co/zT0fp4uBnl''
928645126284443648,14.5328815,121.0069495,''Oh no pano final exam namin sa catering tomorrow :/ https://t.co/XDAtWLaxgK''
928651343610363904,14.5914565,120.9839865,''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/kPdnbry7ua''
928644211582189568,14.683012,121.0627355,''Yes bitch! https://t.co/h7yQ8xq3X9''
928643686904225792,14.683012,121.0627355,''Red alert na pala at signal no. 2. Ano na iyong Maynila? Nasa talampas kayo? Di kayo below sea level? 😂#WalangPasok''
928653648049070080,14.683012,121.0627355,''Ano ba yan https://t.co/xjexoWGIjf''
928642982831472645,14.5455175,121.070172,''SIGNAL 2 SO IT MEANS?????? https://t.co/7rHsVwShLf''
928674093762674688,14.5464995,121.033212,''#WalangPasok #SalomePH https://t.co/COuBEe6yZ4''
928643711612862464,21.0285,105.8048,''#WalangPasok just started trending with 10404 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl''
928655005380313088,13.8729455,122.2991135,"''Since offices will be open tomorrow, I wonder if my compre exam can still push through. 🤔 Otherwise, I should have… https://t.co/irFaLzCfe4''"
928650645862674432,14.639378,120.515452,"''#walangpasok Due to the threat of Typhoon #SalomePh, classes in all levels (private and public) in Bataan are suspe… https://t.co/2Bae6wQzH4''"
928650211693535232,14.860594,121.1639975,"''Classes in ALL LEVELS are suspended tomorrow, Friday, November 10, 2017 due to #SalomePH. Stay safe, everyone. Keep… https://t.co/wxtzBeyKA4''"
928652180139028480,14.602503,121.038362,''Stay safe! #SalomePH https://t.co/v2bDwrHyPn''
928643372234842113,14.115378,120.9626205,''Kaya pala 😭 https://t.co/9NX30s3m7M''
928640049717035008,14.417555,120.8612015,''#SalomePH magpaawat ka. May pasok ako bukas. Jusko.''
928644453572665344,14.5464995,121.033212,''Binay hehehehehee https://t.co/wCi2R8B3bS''
928792138481000454,14.329444,120.899548,''signal no. 1 na tayo mga abitekños! https://t.co/zHvXSt8rrp''
928641499301949441,14.4388285,120.995337,''GAGO MAGDIWANG NA TAYO!!! YEEESSSHHHH TODI NA TOH https://t.co/4lgp1TfbsJ''
928731937740546053,48.4962255,-123.370838,''@LilDonnyRed Those #Movember fans had #SalomePH.''
928682480969723904,14.5914565,120.9839865,''pinakamagandang nangyari ngayon https://t.co/fHKSdcNtm4''
928655056282443776,14.7108935,121.0311415,''salome salome shapopo salome salome shapopo #SalomePh''
928673632775049216,15.5931,120.7391,"''📈 TD Salome leaves hundreds stranded, halts oil spill cleanup in Oriental Mindoro https://t.co/70xwV2K7a3''"
928643725714006016,18.2233,-66.4289,"''#WalangPasok empieza a ser Tendencia, con 10404 tweets, ocupando la 35ª posición en Puerto Rico. Más en https://t.co/Q2h6KsMyr0 #trndnl''"
928646899342569472,14.712613,120.9756555,''yaassssssss https://t.co/PMfQJC0dvU''
928642072097079302,14.683012,121.0627355,''NARARAMDAMAN KO NARIN YUNG BAHA NG WORKLOADS 🙂 https://t.co/Wwh9RIuD3t''
928640331209248768,14.4304565,120.9695015,''WAG. KANG. MAGMAMAKATI. https://t.co/HUAh9H99Wb''
928642742766522368,14.278017,121.0903735,''Mainit na sabaw para sa malamig na gabi. #SalomePH https://t.co/CZ6r80YIH7''
928652036391936000,14.712613,120.9756555,''Them:”#WalangPasok” Me:”#WalaTalagangBalakPumasok” 😂''
928650207536988160,14.5914565,120.9839865,''Huhu wala naman talaga ako pasok. 😭 https://t.co/pL2aKjpyBN''
928656139440422912,14.4304565,120.9695015,''????? https://t.co/lijnX4wfxk''
928643656273166336,14.7108935,121.0311415,''Am I the only one sad? @macaseycruz @odelinnelina https://t.co/WSEqOHb7Vg''
928648332267765760,14.4304565,120.9695015,''Eto na nga. Nakakatakot https://t.co/pWCzbC76qA''
928642634700046336,14.683012,121.0627355,''Oy tinorture nyo nman name nung bagyo :(( https://t.co/rIz37sgsHl''
928645421534027776,14.5833065,121.082345,''nakaka-misss maka-appreciate ng #WalangPasok haysssss 🌧😴''
928645476403986432,14.5914565,120.9839865,"''When you always feel like being a student again, because when classes are being suspended, and so with your office… https://t.co/vZXiwIN3ZI''"
928673070600019968,14.5833065,121.082345,''Yo pasig what’s good? https://t.co/IPyBvpOYiI''
928672432335888384,14.5847555,121.0392605,''parang ang lungkot na masaya na  #WalangPasok 🤔''
928641478036938752,14.5464995,121.033212,''#WalangPasok in Manila - any luck? 🤞🏼''
928683209612697600,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ #MakeMeAngryIn5Words ⒌ NDRRMC  2017/11/10 01:53 +08 https://t.co/dRwxiUtCOV''
928653224206221312,14.7108935,121.0311415,''Susunod na ba mga govt employees? ☺️ #WalangPasok''
928810600313974785,14.5833065,121.082345,"''I believe ito ay may dalang ulan, I believe ito ay may hangin  I believe ito ay bagyo  I believe sya si  #SalomePH  😈😎😈😎''"
928641209249050624,14.483414,121.010803,"''I-cancel na lang kaya ang buong sem, ano? Tapos reset na lang sa January? NKKLK. #WalangPasok''"
928644133794615297,14.5914565,120.9839865,''Just goes to show how suspensions are not always on a Monday. #RetainUBreak https://t.co/e0YZibeneW''
928652961995034624,14.683012,121.0627355,"''Calumpang River sa Batangas City, tumataas ang lebel ng tubig;1st alarm, itinaas na - Rod Dela Roca, CDRRMO Head #SalomePH''"
928648081205325830,53.4198785,-2.915427,"''tax mo, bayad mo lance julian. https://t.co/aQyrMFK1f4''"
928643299941871617,14.5847555,121.0392605,''!!!! https://t.co/f0N9sy1GU9''
928654388402429952,14.5833065,121.082345,''Stay safe everyone. #SalomePH https://t.co/tFbQnt79KI''
