id,lat,lng,text
928653302866198529,13.8729455,122.2991135,"''I shouldn’t have left for Manila tonight. I knew QC’s suspending classes tomorrow, hence my comps too. https://t.co/11paMUx7JE''"
928647254696529920,14.5847555,121.0392605,''ohh! #2 na #StaySafe #SalomePH https://t.co/w9w1mflKDA''
928642872370274304,14.5914565,120.9839865,''intramuros kids will know ✨ https://t.co/DmkO3NMxED''
928641571934814208,14.3492525,121.0444275,"''Buti pa yung ulan hindi tumitigil, pero sya tumigil na! 💔  #SalomePH #Salome #WalangPasok''"
928745226461618176,14.5914565,120.9839865,''1 hour ago hahahaha https://t.co/RWWSSpix6r''
928643710207762433,21.0285,105.8048,''#SalomePH just started trending with 10027 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl''
928641854131773440,14.5914565,120.9839865,''Sembreak part two https://t.co/BmL34QzeEc''
928642677708488704,14.5464995,121.033212,''thanks papi!! https://t.co/lp2py4qwNW''
928651104245698563,14.683012,121.0627355,''WALA PASOK PANO NA WALA KO PERA https://t.co/slUqiXdWta''
928647517352247296,14.683012,121.0627355,''ANUNAAAA https://t.co/fOvDKOlZU5''
928648943298154496,13.4599185,122.0562895,''waterproof po ba kaming mga high school? 🙃 https://t.co/WMQeKNZmsM''
928642641830461440,14.5914565,120.9839865,''Pch! Be safe guys. 🙏 https://t.co/FxNGiqUPtl''
928649884235841536,14.2538655,121.109929,''Lakas ng hangin... parang ikaw 🙄 #SalomePH''
928641401721466881,14.5914565,120.9839865,''FINALLY!!!!! https://t.co/9PcyPf0QOg''
928641736880021504,14.5914565,120.9839865,"''Thank you, sobrang gusto ko mag pahinga https://t.co/lWNiSONPGH''"
928641792643186688,14.5914565,120.9839865,''naglaba pakog lab coat https://t.co/u8GkpsuTBV''
928654704434806785,14.683012,121.0627355,''Thank you ♥️ https://t.co/bsOWOgiYwA''
928639131525058560,14.683012,121.0627355,''jusq badtrip https://t.co/Vyft8ZqSW0''
928648535515414528,14.5914565,120.9839865,''Napaaga yung release ng sequel ng sembreak! 🤘  #WalangPasok #FierceTamaraws''
928645309101522945,14.683012,121.0627355,''@Mayora_Abby  pls po declare nyo na #Walangpasok na rin sa Makati. https://t.co/A9EZFEZcPd''
928654685933789185,14.683012,121.0627355,"''Mayor Gatchalian declares NO CLASSES IN ALL LEVELS,public &amp; private schools (inc OLFU), Friday, Nov 10, due to TS #SalomePH @PhilippineStar''"
928651220771733504,14.602503,121.038362,''may mga kailangan pakong ipasa eh ano to part? https://t.co/xXs7AMdaAZ''
928671236455989248,14.4304565,120.9695015,''Yang si #SalomePH umiiyak yan kasi di rin siya sinalo''
928643094961991680,14.5914565,120.9839865,''@PresidentErap HAHAHAHAHAHA gising kapa po ba? 🤔 https://t.co/eQOG9kEAzh''
928644086390603777,15.459767,121.034475,''@ronmallete__ @_momonn @Teonggo99 https://t.co/7XJX8tybab  alam ng tadhana na malalate ako di pumapayag na panget ako hahaha''
928670221325410304,15.7847855,120.9904035,''Hay buti naman! https://t.co/bi6dD3UKmT''
928644017906114561,14.5847555,121.0392605,''Bataan and Metro Manila are both on Signal no. 2 now what the fudge #SalomePH''
928646208582590465,14.5914565,120.9839865,''KAPAG GUSTO NG SUSPENSION WALA NAMAN PAG AYAW NG SUSPENSION MERON NAMAN https://t.co/EBxA5hF43v''
928739171455217664,14.5041115,121.0652415,"''As declared by Manila Mayor Estrada, no classes today Thomasians. #StaySafePH #SalomePH https://t.co/4DjHCEtxVZ''"
928648220514836480,14.5914565,120.9839865,''Tulog izz life! Hahaha #WalangPasok #KISSESOnMakingMEGA2018''
928650162347450369,14.5847555,121.0392605,''Bait mo talaga momsh😊 https://t.co/IeQsqKHKnD''
928641817242845185,14.407883,121.03131,''#WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok… https://t.co/qj7HMlhJfq''
928642233598844928,14.683012,121.0627355,''sorry #SalomePH di mo kami mapipigilang mag minalungao tuloy pa rin kami HAHAHAHAHAHA laban''
928733994488807424,14.5914565,120.9839865,''Bat ba ako lumuwas pa???? 🙄 https://t.co/nkmLvWmKc7''
928745333949046784,13.9404475,121.6264105,''Bwahahaha https://t.co/OEKAfmb0DH''
928640246131994629,14.3135285,120.968701,''TANGINA WAG OFFICES PLEASE WAG https://t.co/rd1gT6AfrJ''
928641842417164288,14.5914565,120.9839865,''Bed weather 💤 https://t.co/2DMbFRwLVF''
928650025491509248,14.567526,121.017209,"''Updated as of 11:42pm, here''''s list of class suspensions on Friday, November 10, 2017. #WalangPasok #SalomePH   https://t.co/Gws9MoqTxx''"
928656248257441792,14.5455175,121.070172,''WOOO ANOTHER 10 DAY BREAK https://t.co/6MPB3SnAj6''
928651048717205504,36.597301,140.6166665,''Gusto ko ma-expi ulit yung feeling ng #WalangPasok 😔''
928643396633182210,14.5914565,120.9839865,''MAGDIWANGGGGGGGG https://t.co/1f4rjnRJls''
928642807954210818,14.683012,121.0627355,''I❤️QC https://t.co/zcdF8Ai2ag''
928656617125449728,14.683012,121.0627355,''Hindi ba kasama government offices sa #walangpasok bukas Nov. 10 ??   #SalomePH ⛈🌬💨''
928733061855903744,14.683012,121.0627355,"''Kinda happy, kinda not happy.. https://t.co/vhH7nedf3x''"
928646611579707392,14.5464995,121.033212,''@marieylala_ balak ko sana na magfoodtrip tayo sa bahay nyo sama si hannah bwiset HAHAHAHAHAHAHAHAHAHA https://t.co/WxmED29nae''
928649886584659968,14.5914565,120.9839865,"''Nakadalawang try na si Vivo sa baste, pero ayaw pa din. 😂😭 https://t.co/hpPfy3HWkQ''"
928648445757333505,14.683012,121.0627355,"''""Nak paabot naman nung remote""  ""Salome""  #WalangPasok #SalomePH''"
928645720470577152,14.5464995,121.033212,''yes walang reporting!!!!!! https://t.co/WxmED29nae''
928640082797404161,14.5914565,120.9839865,''Sana mag announce ng maaga sa Makati #WalangPasok''
928656123397206016,14.4304565,120.9695015,''oh yes  ALL IS WELL 🎶 https://t.co/Fn2IMix5fG''
928646535432114177,14.5914565,120.9839865,''HAY https://t.co/I9ieU9klpu''
928656289281949696,14.5833065,121.082345,''No silay kay crush https://t.co/ydm4jgRxbC''
928666067156602880,14.683012,121.0627355,''pls read d importanter messej bilow   USE YOUR TIME PRODUCTIVELY PLS PUMASOK TAYO SA SABADO https://t.co/RbYfSdQuph''
928642585807151104,14.683012,121.0627355,"''Nice. Eh, kaso di pa din ako enrolled. https://t.co/KY2gehTNM8''"
928646829176061953,14.5833065,121.082345,''As if pumapasok ako dito noh? Hahaha I wish https://t.co/Sjr3BTXGtH''
928642989160783872,14.683012,121.0627355,"''in 140: #Walangpasok (see link)  in 280: Classes in all levels, public &amp; private, on the following cities are suspe… https://t.co/vFwUHTxSAG''"
928644110201774080,14.5464995,121.033212,''#WalangPasok With #SalomePH moving closer to Metro Manila &amp; with the moderate to heavy rains &amp; gusty winds brought… https://t.co/mKUj5RWTOD''
928684217055166464,15.4158155,121.662343,''hala totoo bang #WalangPasok ? 😂''
928642170373865472,14.5833065,121.082345,''Ohhyzzzz https://t.co/WqTm23taOp''
928655399993016322,13.8729455,122.2991135,"''Since offices will be open tomorrow, I wonder if my comprehensive exam can still push through. 🤔 Otherwise, I shoul… https://t.co/tRh4NEzQK9''"
928683955858968576,14.5464995,121.033212,''Hahahahahahahahhahahahahahaha 🤣🤣🤣🤣 https://t.co/fiRFW83YXN''
928668130070556672,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ NDRRMC ⒌ #DsChristmas  2017/11/10 00:53 +08 #trndnl https://t.co/dRwxiUtCOV''
928641579660713984,14.5464995,121.033212,''NAGSISIMULA NA!!! GUSTO NIYO YON??????!?!?! https://t.co/gkW46E9t7G''
928648202420551681,14.5464995,121.033212,''Just In: Pateros #WalangPasok stay safe and dry everyone.... https://t.co/mEPsOhymUx''
928730368684965889,14.3135285,120.968701,''Nag overnight si Solome... https://t.co/fbPJEUTtkj''
928654508380450816,14.4304565,120.9695015,''Pauwiin mo muna ako Salome https://t.co/lE0XGZ174N''
928641993915248640,14.5464995,121.033212,''Yes suspended HAHAHAHAA thanks papi erps!! ☺️😂  #Walangpasok''
928642327647678465,14.683012,121.0627355,''🙃🙃🙃🙃 i’ve been studying all day for a freakin’ test tomorrow and then............ https://t.co/stvMojPjPm''
928685791861018625,14.567526,121.017209,''💔 Kasabay ng iyong pighati ang aking pagdadalamhati. Sinasabayan ng bawat patak ng ulan ang luhang patuloy na dumad… https://t.co/SysvGmcaRF''
928646436408868865,14.567526,121.017209,"''PASIG CITY: #WalangPasok mula pre-school hanggang highschool sa mga pampubliko at pribadong paaralan bukas, araw ng… https://t.co/If27qeBeKk''"
928643727177826304,18.2233,-66.4289,"''#SalomePH empieza a ser Tendencia, con 10027 tweets, ocupando la 49ª posición en Puerto Rico. Más en https://t.co/Q2h6KsMyr0 #trndnl''"
928642587237298176,13.2199765,121.241867,"''Lord, please keep us safe. Thank you.  #SalomePH''"
928678401510014976,14.683012,121.0627355,''signal no. 2. be alert and be ready everybody. #SalomePH #pray4every1''
928645238482116608,14.602851,120.5259855,''hoy ano tuloy paba hahahahhahaha https://t.co/GKIxDrBvuI''
928642500981432321,14.5914565,120.9839865,''Thankyou for spoiling us tatay @PresidentErap!! Isa po kayong alamat😘😘 https://t.co/8TYSt57fmR''
928646714419920901,14.683012,121.0627355,"''sana as legal management students, malaman ninyo na gramatically incorrect ang phrase na ""as per"" https://t.co/c9iytu2IY4''"
928642652534317057,14.278017,121.0903735,''🙃🙃🙃🙃🙃 https://t.co/0lKhCpK9jL''
928641250936238080,14.5464995,121.033212,''HAHAHAHAHHAHAHA natupad! @RolandSulad https://t.co/Ko53W5USg7''
928665863732969472,14.5041115,121.0652415,''Gigil na gigil ako sayo #SalomePH''
928655896229453825,14.683012,121.0627355,''Ikumpleto niyo na xD https://t.co/63o3D9jiy1''
928653000540692480,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ NDRRMC ⒋ Renz Valerio Turns19 ⒌ Erap  2017/11/9 23:53 +08 #trndnl https://t.co/dRwxiUtCOV''
928644443577622529,14.3463149,121.0537553,''#SalomePH https://t.co/t7ncMfjoIa''
928641420893679616,14.4388285,120.995337,''Huwow https://t.co/zUM3y6bT8B''
928644106040913920,14.5914565,120.9839865,''Wala nang BAWIAN AH PUTA https://t.co/J3KPvhOfan''
928643461477122048,15.4158155,121.662343,''#WalangPasok eeh di ako napasok talaga e nextweek pa. haha''
928641935375347712,14.567526,121.017209,''Why don''''t we just cancel the whole sem while we''''re at it? #WalangPasok #BuhayGuro #PrayForMySyllabus #MagandaSiVPVilches''
928644443594301440,14.5847555,121.0392605,''A moment of silence para sa AD plate kong walang progress na ipapasa dapat bukas... MAGANDA TIMING #SalomePH''
928640075780341765,14.5464995,121.033212,''Shookt https://t.co/J43vRjTF0W''
928648605228924930,14.5041115,121.0652415,''Hindi makatulog dahil sa lakas ng hangin ramdam na si Bagyong #SalomePH  keep safe po tayong lahat..🙏''
928730003893710848,14.683012,121.0627355,''Natupad ang aking wish! 😂😂 https://t.co/z0bg0EwP81''
928669400315523072,14.683012,121.0627355,''keep safe. keep high. keep dry. #SalomePH #pray4every1''
928642435109945344,16.0624505,120.3465635,''May bagyo..😮😮😮 https://t.co/mdfJB1SfNQ''
928641426962841600,14.483414,121.010803,''Eh wala naman talaga akong pasok ng friday 😂 https://t.co/mTXfamMHTl''
928643643367239680,14.5914565,120.9839865,''Buti pa yung panahon may karapatang ma-depress 😢 #WalangPasok''
928648445094649856,14.683012,121.0627355,''sana pala umuwi na ako ngayong gabi sa Bataan. wala naman palang pasok bukas yung case child ko sa preschool https://t.co/D3cFzPJmuD''
928649083534708736,14.5464995,121.033212,''List of class suspensions... https://t.co/2k0d1ce0yA''
928645071552987136,14.3994195,120.9304795,''anona https://t.co/umWJV3Yksr''
928811317078605824,14.407883,121.03131,''Oh diba parang nagdahilan lang si #Salome... imberna diba?... #SalomePH #BayaningPuyat #BuhayAhente #AgentLife #Pepper #PepperPagerper''
928664996413718528,14.5914565,120.9839865,''Feel ko na #walangpasok. Super lakas ng hangin sa labas e. Galit si Salome 💪''
928640745115852800,14.567526,121.017209,''GOOD EVENING MANILAAAAAAA!!! WALA NA RIN TAYONG PASOK #WalangPasok https://t.co/9vFpWs2DHw''
928642610876465153,14.5833065,121.082345,''Huhuhuhu this is badddddd https://t.co/273PNTdpHn''
928646851376513025,17.5998675,121.7674675,"''Sana Cagayan rin, HAHA hindi ko pa kasi tapos Balance Sheet, so nandamay pa ako ganern😂🙊 jk https://t.co/kNaqJNKl6I''"
928653980866973696,14.860594,121.1639975,''Walang palagggg https://t.co/1dg8VPDv4z''
928647738551443456,14.5914565,120.9839865,''Ang class Lang b ang #WalangPasok??  Panu namn kami???  Pati b nmn sa bagyo..  Aasa Pa rin ako''
928642884437282816,14.8512035,120.9873905,''stay safe everyone!! 🙏 https://t.co/TF4uFFJx6O''
928642224333602817,14.5833065,121.082345,''Automatic suspension na pag signal no. 2 dibaaaa https://t.co/EpCIgHRxd3''
928655940668162048,14.683012,121.0627355,''No work suspension for tomorrow. #SalomePH https://t.co/LZq2aGO5qD''
928644791507628033,14.5833065,121.082345,''Yown thanks mayor! Makakapag meeting kami for debut ko tomorrow hehheehw https://t.co/CS7xU6wpNA''
928648375070633984,25.187719,51.147218,''Nov.10 due to #SalomePH  Nov.11-12 Saturday Sunday Nov.13-15 Asean Summit  😁😁😁''
928641927536197633,14.683012,121.0627355,''yeyyy ❤️ very long weekend 💪 https://t.co/AtqZFySpgc''
928641797055795200,14.5914565,120.9839865,''Wala na. Wala na daw. #WalangPasok''
928654824760950784,14.5914565,120.9839865,''#SalomePH unstoppable ka! may lakad ako tom and sat ha 🌩☔️''
928644813100015616,15.2335555,120.692499,''HAHAHSHSHAHAHAHAHA https://t.co/W5Ial7qJ1S''
928643311828549632,14.683012,121.0627355,''❤️❤️❤️❤️❤️ https://t.co/RC0SqoQSrV''
928647062538788864,14.675515,120.9338335,''@binibiningADG https://t.co/kvqh80C3lT''
928648667862466560,14.483414,121.010803,"''Ang lala ng ASEAN weekend! Pagbalik ng mga students, ma-feel kaya nilang students pa rin sila? LOL.   Bakit walang… https://t.co/Y5jidpWAsI''"
928653068165529600,13.8729455,122.2991135,''I should’ve never left for Manila tonight. https://t.co/11paMUx7JE''
928647393465188352,14.639378,120.515452,''Mukang mawawalan ng pasok😭 https://t.co/cNMsvWTrso''
928640543956930560,14.5847555,121.0392605,''@FEUMNL https://t.co/Qdu2ahVTYM''
928640538596618240,14.683012,121.0627355,''Yes! https://t.co/XaCAqogSna''
928645135671336960,14.5914565,120.9839865,''Aw wala pasok @gabperey https://t.co/nDJvm14KTZ''
928655810967715845,14.5914565,120.9839865,''Ngatings mga orb https://t.co/UbKwVRSyrw''
928663411931561984,28.6384895,77.095086,"''Good night everyone! ❤️ Be safe. Keep your torches charged and ready, your pantry stocked. Don''''t forget your rain g… https://t.co/uhxKeNu3Hs''"
928641857382375425,14.712613,120.9756555,''Thanks G https://t.co/AqqeCCSwIX''
928643443412189184,14.683012,121.0627355,''Sembreak again 🔥 https://t.co/EQvmhThL0z''
928643427196997633,14.3068695,121.0690575,''Okay Signal #2 na agad. #SalomePH''
928667911060779008,14.5914565,120.9839865,"''Happy 18th birthday @Stuffedbook10 grabe dalaga na sya ipapahanda na namin 18 roses, 18 activity forms, 18 logistic… https://t.co/xPIZAo1bJC''"
928655295143751683,13.8729455,122.2991135,"''Since offices will be open tomorrow, I wonder if my compre exam can still push through. 🤔 Otherwise, I should not h… https://t.co/YtwLfM5n8a''"
928642458086510594,40.5724045,-74.413644,''Anong trip ng PAGASA at kay @SalomeSalvi pa pinangalan ang bagyo kklk HAHAHAHA #SalomePH''
928647732406784000,14.05741,120.9071475,''Ano po ba talaga? Signal #1 or #2? #Batangas #SalomePH https://t.co/4nxWu9WLML''
928649657210699776,14.538013,121.169273,''Petmalu https://t.co/IJNiAV1K9r''
928642343544111104,14.683012,121.0627355,''Ninong @PresidentErap https://t.co/AFkP7DIne4''
928739481196281856,14.3492525,121.0444275,''Sarap ng gising ko https://t.co/f5npZbP5z5''
928650314730762240,14.0227145,120.7585305,''wala na nga 😂 https://t.co/yLSfPXReLe''
928649903378718720,5.1589365,6.197823,''Dont miss #Evangelistreinhardbonnke  power-parked crusade happening live in Lagos #TystnadTagning #SPM2017… https://t.co/OZrCK0DqN4''
928644713367838721,15.459767,121.034475,''Nagtretrend si Mayor Erap sa tweeter kasi naging bayani nanaman siya saming mga Istudyante ng Maynila #WalangPasok 😂''
928645533018628096,14.712613,120.9756555,''Magpugay oh hahaha https://t.co/6jLOND8lgJ''
928650722337591301,14.683012,121.0627355,"''salamat, rest lang muna si pogi boy.  RT @QCPublicAffairs classes at ALL LEVELS in QUEZON CITY are suspended tomorr… https://t.co/NjIEHYF2yD''"
928650441029705729,14.683012,121.0627355,''Unang tweet ng hashtag #WalangPasok ngayong sem. 🙃 ang sipag ko talaga''
928644724570783745,14.4388285,120.995337,''medyo tutol kami sa posibleng suspensiom bukas. hahaha. stay safe fam! https://t.co/5jPccK71gz''
928743586782371840,15.5931,120.7391,''⒈ #MakeMeAngryIn5Words ⒉ #ALDUBManaligSaPuso ⒊ #WelcometoMNLHyungsik ⒋ #SalomePH ⒌ #LLSBlackParty  2017/11/10 05:53 +08''
928642299671715841,14.683012,121.0627355,''#WalangPasok''
928645967636717568,14.5328815,121.0069495,"''Ayan suot na naman mga Pulag outfit, Lamig eh. :p #Haiku #SalomePH''"
928641693586305024,14.683012,121.0627355,''THIS IS THE LIFE YAY https://t.co/leuuQvfptP''
928644093629964289,14.5914565,120.9839865,"''Kung kelan gustung gusto mo pumasok saka naman babagyo 😁 sayang ang ganap bukas, tapos one week uling bakasyon 😂😂sarap buhay 😁 #WalangPasok''"
928643077933228032,14.5041115,121.0652415,''Signal #2 na Metro manila https://t.co/clmQlTdBbH''
928730283565768704,14.2797435,120.871999,''Ang hangin mo. #SalomePH''
928641412886700032,14.771862,120.9444685,''Lakas talaga ng pananalig ko😌 https://t.co/dd18dBuYhx''
928653826957099008,14.5833065,121.082345,''🍍 https://t.co/t1tsFnlDyc''
928671804331134976,14.4304565,120.9695015,''140: Long Weekend.  280: Looooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo… https://t.co/U6nVHBeFtq''
928647027231154181,14.712613,120.9756555,''ETO TALAGA INAANTAY KO. KASI HANGGANG ACT 14 PALANG NASASAGUTAN KO SA MICRO MANUAL HAHAHAHAHAHA https://t.co/X5o4upbBIZ''
928738464610238464,14.683012,121.0627355,"''Mixed feelings. I could rest longer, but when I think abt the missed lessons &amp; my other things to do... #walangpasok #threehundredfourteenth''"
928670180930084864,16.843279,121.5630475,''#WalangPasok sana para walag quiz di ako ready eh hahaha''
928648293751521281,14.407883,121.03131,''Nagaaral po kami nang mabuti.. tapos po walang pasok? ;( HAHAHAHAHAHAHAHHAHA https://t.co/uBpkkBj1uQ''
928649625233342464,14.683012,121.0627355,''🤘🏼 https://t.co/zr2QbGWZHY''
928643406229733376,13.2199765,121.241867,"''Kung walang mami, sa-LOME nalang tayo.  #SalomePH''"
928639158720925696,14.646971,121.104887,''HAHAHHAHAHAH https://t.co/Bhe6pZDZaS''
928650269331677184,14.6879375,121.170794,''@mrkpsc signal no.2 https://t.co/FoxQpH5ZFC''
928655851149172738,16.397208,121.133401,''Vizcaya din sana. Para ma-move exams ng alaga ko. Hahahaha. #WalangPasok #SalomePH''
928652879144955904,14.683012,121.0627355,''BERI BERI LONG WEEKEND YAY LUV ET https://t.co/6GW3RiaszI''
928651161179000833,14.5464995,121.033212,''HAHAHAHAHAAH TANGINA https://t.co/NgEggjp60G''
928643408352100353,14.5914565,120.9839865,''❤️ https://t.co/560UPdXK1M''
928651749413363712,14.7108935,121.0311415,''Mag eenroll na nga ako Bukas eh!!! 😭💔😭 https://t.co/BH19Eyd7NW''
928654313483673601,14.7108935,121.0311415,''Thank you ninong! Hahaha https://t.co/ZgzE4eAvlB''
928646713148968961,14.5914565,120.9839865,''My chances of meeting my crush(es) are now back to zero 🙃 #WalangPasok''
928669183931326464,14.4304565,120.9695015,''At mapapagood job ka https://t.co/A51Ap1OepK''
928685094813908992,14.3994195,120.9304795,''Kamusta kaya sitwasyon ng aguinaldo highway passable ba? #SalomePH''
928644012482838528,14.5914565,120.9839865,''#WalangPasok oops all nighters''
928642178783395842,14.5914565,120.9839865,''yaay #FierceTamaraws https://t.co/526RXLHgqn''
928653602305929216,14.5755474,121.0275404,''Maraming Thank you Mayora! Labyou Mommy❤ #WalangPasok https://t.co/A7n8Awly32''
928738552606744576,15.5931,120.7391,''⒈ #MakeMeAngryIn5Words ⒉ #ALDUBManaligSaPuso ⒊ #WelcometoMNLHyungsik ⒋ #SalomePH ⒌ #LLSBlackParty  2017/11/10 05:32 +08''
928651174961602560,14.646971,121.104887,''Dapat talaga may pasok bukas eh. Wala naman ulan bukas 😂😂😂  #WalangPasok''
